pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
14ae0,2,0,1,0,0,0,0
14ad8,2,0,1,0,0,0,0
14ac8,2,0,1,0,0,0,0
15506,0,0,1,0,0,0,0
16380,2,0,19,0,0,0,0
15ce2,1,0,1,0,0,0,0
15cd2,2,0,1,0,0,0,0
15cba,2,0,1,0,0,0,0
15cb4,0,0,1,0,0,0,0
15532,1,0,1,0,0,0,0
15522,2,0,1,0,0,0,0
1550c,2,0,1,0,0,0,0
18356,2,0,75,0,0,0,0
154ac,1,0,1,0,0,0,0
1549c,2,0,1,0,0,0,0
15486,2,0,1,0,0,0,0
15480,0,0,1,0,0,0,0
15426,1,0,1,0,0,0,0
15416,2,0,1,0,0,0,0
15400,2,0,1,0,0,0,0
186fa,2,0,18,0,0,0,0
1875c,2,0,18,0,0,0,0
1874c,2,0,18,0,0,0,0
1873e,2,0,18,0,0,0,0
18734,2,0,18,0,0,0,0
18724,2,0,18,0,0,0,0
18716,2,0,18,0,0,0,0
18710,2,0,18,0,0,0,0
18700,2,0,18,0,0,0,0
18766,2,0,18,0,0,0,0
186e0,2,0,18,0,0,0,0
186d4,2,0,18,0,0,0,0
186ce,2,0,18,0,0,0,0
186be,2,0,19,0,0,0,0
186b8,2,0,19,0,0,0,0
186b2,2,0,19,0,0,0,0
186a2,2,0,19,0,0,0,0
18694,2,0,19,0,0,0,0
187e4,2,0,18,0,0,0,0
18948,2,0,1,0,0,0,0
18932,2,0,1,0,0,0,0
1892c,0,0,1,0,0,0,0
188d2,1,0,1,0,0,0,0
188c2,2,0,1,0,0,0,0
188ac,2,0,1,0,0,0,0
188a6,0,0,1,0,0,0,0
187f2,0,0,18,0,0,0,0
1868e,2,0,19,0,0,0,0
187bc,2,0,18,0,0,0,0
187b6,2,0,18,0,0,0,0
187ac,2,0,18,0,0,0,0
1879c,2,0,18,0,0,0,0
1878e,2,0,18,0,0,0,0
18784,2,0,18,0,0,0,0
18774,2,0,18,0,0,0,0
18472,0,0,1,0,0,0,0
1859a,2,0,19,0,0,0,0
18526,1,0,1,0,0,0,0
18516,2,0,1,0,0,0,0
18500,2,0,1,0,0,0,0
184fa,0,0,1,0,0,0,0
184a0,1,0,1,0,0,0,0
18490,2,0,1,0,0,0,0
18478,2,0,1,0,0,0,0
185a6,2,0,19,0,0,0,0
1844c,4,0,100,0,0,0,0
18434,2,0,100,0,0,0,0
1842e,2,0,100,0,0,0,0
183aa,4,0,144,0,0,0,0
1839c,0,0,144,0,0,0,0
18390,0,0,144,0,0,0,0
1838c,2,0,144,0,0,0,0
18618,2,0,19,0,0,0,0
1867e,2,0,19,0,0,0,0
18670,2,0,19,0,0,0,0
18656,2,0,19,0,0,0,0
1864a,2,0,19,0,0,0,0
18644,2,0,19,0,0,0,0
18634,2,0,19,0,0,0,0
1862e,2,0,19,0,0,0,0
18628,2,0,19,0,0,0,0
14ac2,0,0,1,0,0,0,0
1860a,2,0,19,0,0,0,0
18604,2,0,19,0,0,0,0
185f4,2,0,19,0,0,0,0
185e6,2,0,19,0,0,0,0
185e0,2,0,19,0,0,0,0
185d0,2,0,19,0,0,0,0
185c2,2,0,19,0,0,0,0
13c8e,2,0,1,0,0,0,0
13d3e,2,0,1,0,0,0,0
13d28,2,0,1,0,0,0,0
13d12,2,0,1,0,0,0,0
13cfc,2,0,1,0,0,0,0
13ce6,2,0,1,0,0,0,0
13cd0,2,0,1,0,0,0,0
13cba,2,0,1,0,0,0,0
13ca4,2,0,1,0,0,0,0
13d54,2,0,1,0,0,0,0
13c78,2,0,1,0,0,0,0
13c62,2,0,1,0,0,0,0
13c4c,2,0,1,0,0,0,0
13c36,2,0,1,0,0,0,0
13c20,2,0,1,0,0,0,0
13c0a,2,0,1,0,0,0,0
13bf4,2,0,1,0,0,0,0
13bde,2,0,1,0,0,0,0
13e04,2,0,1,0,0,0,0
13ebe,1,0,1,0,0,0,0
13ea2,2,0,1,0,0,0,0
13e8e,1,0,1,0,0,0,0
13e72,2,0,1,0,0,0,0
13e5c,2,0,1,0,0,0,0
13e46,2,0,1,0,0,0,0
13e30,2,0,1,0,0,0,0
13e1a,2,0,1,0,0,0,0
13bc8,2,0,1,0,0,0,0
13dee,2,0,1,0,0,0,0
13dd8,2,0,1,0,0,0,0
13dc2,2,0,1,0,0,0,0
13dac,2,0,1,0,0,0,0
13d96,2,0,1,0,0,0,0
13d80,2,0,1,0,0,0,0
13d6a,2,0,1,0,0,0,0
1398c,2,0,1,0,0,0,0
13a3c,2,0,1,0,0,0,0
13a26,2,0,1,0,0,0,0
13a10,2,0,1,0,0,0,0
139fa,2,0,1,0,0,0,0
139e4,2,0,1,0,0,0,0
139ce,2,0,1,0,0,0,0
139b8,2,0,1,0,0,0,0
139a2,2,0,1,0,0,0,0
13a52,2,0,1,0,0,0,0
13976,2,0,1,0,0,0,0
13960,2,0,1,0,0,0,0
1394a,2,0,1,0,0,0,0
13934,2,0,1,0,0,0,0
1391e,2,0,1,0,0,0,0
13908,2,0,1,0,0,0,0
138f2,2,0,1,0,0,0,0
13b02,2,0,1,0,0,0,0
13bb2,2,0,1,0,0,0,0
13b9c,2,0,1,0,0,0,0
13b86,2,0,1,0,0,0,0
13b70,2,0,1,0,0,0,0
13b5a,2,0,1,0,0,0,0
13b44,2,0,1,0,0,0,0
13b2e,2,0,1,0,0,0,0
13b18,2,0,1,0,0,0,0
13ed2,2,0,1,0,0,0,0
13aec,2,0,1,0,0,0,0
13ad6,2,0,1,0,0,0,0
13ac0,2,0,1,0,0,0,0
13aaa,2,0,1,0,0,0,0
13a94,2,0,1,0,0,0,0
13a7e,2,0,1,0,0,0,0
13a68,2,0,1,0,0,0,0
1422a,0,0,1,0,0,0,0
142ca,0,0,1,0,0,0,0
142b6,0,0,1,0,0,0,0
142a2,0,0,1,0,0,0,0
1428e,0,0,1,0,0,0,0
1427a,0,0,1,0,0,0,0
14266,0,0,1,0,0,0,0
14252,0,0,1,0,0,0,0
1423e,0,0,1,0,0,0,0
142de,0,0,1,0,0,0,0
1421c,4,0,1,0,0,0,0
14214,0,0,1,0,0,0,0
14200,0,0,1,0,0,0,0
141ec,0,0,1,0,0,0,0
141d8,0,0,1,0,0,0,0
141c4,0,0,1,0,0,0,0
141b0,0,0,1,0,0,0,0
14388,2,0,1,0,0,0,0
14ab4,1,0,1,0,0,0,0
14a9c,2,0,1,0,0,0,0
14a88,2,0,1,0,0,0,0
14446,1,0,1,0,0,0,0
1443e,2,0,1,0,0,0,0
14428,0,0,1,0,0,0,0
143e6,4,0,1,0,0,0,0
14396,4,0,2,0,0,0,0
1419c,0,0,1,0,0,0,0
1436c,2,0,1,0,0,0,0
14368,1,0,1,0,0,0,0
14348,2,0,1,0,0,0,0
14328,1,0,1,0,0,0,0
1430e,4,0,1,0,0,0,0
14306,0,0,1,0,0,0,0
142f2,0,0,1,0,0,0,0
13fbc,2,0,1,0,0,0,0
14058,0,0,1,0,0,0,0
14044,0,0,1,0,0,0,0
14030,0,0,1,0,0,0,0
1401c,0,0,1,0,0,0,0
14008,0,0,1,0,0,0,0
13ff4,0,0,1,0,0,0,0
13fd4,4,0,1,0,0,0,0
13fc2,0,0,1,0,0,0,0
1406c,0,0,1,0,0,0,0
13f76,1,0,1,0,0,0,0
13f5a,2,0,1,0,0,0,0
13f44,2,0,1,0,0,0,0
13f2e,2,0,1,0,0,0,0
13f1a,1,0,1,0,0,0,0
13efe,2,0,1,0,0,0,0
13ee8,2,0,1,0,0,0,0
140fa,0,0,1,0,0,0,0
14188,0,0,1,0,0,0,0
14174,0,0,1,0,0,0,0
14160,0,0,1,0,0,0,0
1414c,0,0,1,0,0,0,0
14138,0,0,1,0,0,0,0
1412a,4,0,1,0,0,0,0
14122,0,0,1,0,0,0,0
1410e,0,0,1,0,0,0,0
22c6c,2,0,1,0,0,0,0
140e6,0,0,1,0,0,0,0
140d2,0,0,1,0,0,0,0
140be,0,0,1,0,0,0,0
140aa,0,0,1,0,0,0,0
14096,0,0,1,0,0,0,0
14088,4,0,1,0,0,0,0
14080,0,0,1,0,0,0,0
3bf78,2,0,641,0,0,0,0
3bfca,2,0,410,0,0,0,0
3bfc4,0,0,410,0,0,0,0
3bfbe,4,0,155,0,0,0,0
3bfae,1,0,7411,0,0,0,0
3bfac,0,0,7411,0,0,0,0
3bf92,1,0,257,0,0,0,0
3bf8e,4,0,900,0,0,0,0
3bf80,2,0,641,0,0,0,0
3bfd4,4,0,410,0,0,0,0
3bf72,2,0,641,0,0,0,0
3bf5c,4,0,2,0,0,0,0
3bf4c,2,0,38,0,0,0,0
3bf48,4,0,36,0,0,0,0
3bf32,0,0,38,0,0,0,0
3bf2e,0,0,38,0,0,0,0
3bf24,1,0,38,0,0,0,0
3bf00,1,0,2,0,0,0,0
3c640,4,0,227,0,0,0,0
3cee0,4,0,2,0,0,0,0
3cebc,0,0,2,0,0,0,0
3cd22,2,0,1248,0,0,0,0
3cd14,1,0,2,0,0,0,0
3ccf6,0,0,2,0,0,0,0
3ccf2,2,0,2,0,0,0,0
3c6fe,4,0,229,0,0,0,0
3c6f0,4,0,232,0,0,0,0
3bec8,1,0,72,0,0,0,0
3c638,2,0,227,0,0,0,0
3c62e,0,0,227,0,0,0,0
3c624,1,0,231,0,0,0,0
3c116,4,0,673,0,0,0,0
3c0c8,2,0,673,0,0,0,0
3c0c2,2,0,673,0,0,0,0
3c0b2,0,0,673,0,0,0,0
3b7b0,2,0,1,0,0,0,0
3b8c0,2,0,1,0,0,0,0
3b8ba,0,0,1,0,0,0,0
3b860,1,0,1,0,0,0,0
3b850,2,0,1,0,0,0,0
3b838,2,0,1,0,0,0,0
3b832,0,0,1,0,0,0,0
3b7d8,1,0,1,0,0,0,0
3b7c8,2,0,1,0,0,0,0
3b8d8,2,0,1,0,0,0,0
3b7aa,0,0,1,0,0,0,0
3b750,1,0,1,0,0,0,0
3b740,2,0,1,0,0,0,0
3b728,2,0,1,0,0,0,0
3b722,0,0,1,0,0,0,0
3b6c8,1,0,1,0,0,0,0
3b6b8,2,0,1,0,0,0,0
3be28,2,0,110,0,0,0,0
3beb6,4,0,110,0,0,0,0
3be94,0,0,110,0,0,0,0
3be88,0,0,2,0,0,0,0
3be70,0,0,72,0,0,0,0
3be60,0,0,74,0,0,0,0
3be58,0,0,74,0,0,0,0
3be50,0,0,74,0,0,0,0
3be3e,0,0,74,0,0,0,0
3cee4,2,0,2,0,0,0,0
3be0a,0,0,110,0,0,0,0
3bdca,0,0,110,0,0,0,0
3b970,1,0,1,0,0,0,0
3b960,2,0,1,0,0,0,0
3b948,2,0,1,0,0,0,0
3b942,0,0,1,0,0,0,0
3b8e8,1,0,1,0,0,0,0
3f96e,1,0,1,0,0,0,0
403c8,1,0,1,0,0,0,0
403b8,2,0,1,0,0,0,0
403a2,2,0,1,0,0,0,0
4039c,0,0,1,0,0,0,0
3fad4,1,0,1,0,0,0,0
3fac4,2,0,1,0,0,0,0
3faae,2,0,1,0,0,0,0
3faa8,0,0,1,0,0,0,0
40a4c,0,0,1,0,0,0,0
3f968,2,0,1,0,0,0,0
3f95e,2,0,1,0,0,0,0
3f952,2,0,1,0,0,0,0
3f94a,1,0,1,0,0,0,0
3f88e,1,0,1,0,0,0,0
3f87e,0,0,1,0,0,0,0
3f7d2,1,0,10,0,0,0,0
3f7c2,0,0,10,0,0,0,0
41028,2,0,100,0,0,0,0
414d4,1,0,100,0,0,0,0
414ce,2,0,100,0,0,0,0
414cc,4,0,100,0,0,0,0
414bc,0,0,100,0,0,0,0
414b8,2,0,100,0,0,0,0
41498,2,0,100,0,0,0,0
4147c,2,0,100,0,0,0,0
4103a,2,0,100,0,0,0,0
3f774,1,0,58,0,0,0,0
40d40,1,0,1,0,0,0,0
40d30,2,0,1,0,0,0,0
40d1a,2,0,1,0,0,0,0
40d14,0,0,1,0,0,0,0
40a78,1,0,1,0,0,0,0
40a68,2,0,1,0,0,0,0
40a52,2,0,1,0,0,0,0
3d5c8,1,0,1,0,0,0,0
3e102,2,0,1,0,0,0,0
3e0ec,2,0,1,0,0,0,0
3e0e6,0,0,1,0,0,0,0
3d96e,4,0,1,0,0,0,0
3d8c8,4,0,1,0,0,0,0
3d8ba,2,0,1,0,0,0,0
3d8b4,0,0,1,0,0,0,0
3d894,2,0,1,0,0,0,0
3e112,1,0,1,0,0,0,0
3d5b8,2,0,1,0,0,0,0
3d5a2,2,0,1,0,0,0,0
3d59c,0,0,1,0,0,0,0
3d080,1,0,2,0,0,0,0
3d076,1,0,2,0,0,0,0
3cfae,1,0,2,0,0,0,0
3cf06,1,0,2,0,0,0,0
3eb9c,1,0,1,0,0,0,0
3f764,0,0,58,0,0,0,0
3f718,4,0,36,0,0,0,0
3f6f0,2,0,1566,0,0,0,0
3f6de,2,0,1566,0,0,0,0
3f6d6,0,0,36,0,0,0,0
3f6cc,0,0,36,0,0,0,0
3f15a,4,0,19,0,0,0,0
3f128,2,0,19,0,0,0,0
3b6a0,2,0,1,0,0,0,0
3eb8c,2,0,1,0,0,0,0
3eb76,2,0,1,0,0,0,0
3eb70,0,0,1,0,0,0,0
3e5b6,4,0,94,0,0,0,0
3e5a8,0,0,94,0,0,0,0
3e554,0,0,94,0,0,0,0
3e528,2,0,94,0,0,0,0
32e06,0,0,39,0,0,0,0
32e6c,2,0,39,0,0,0,0
32e60,2,0,36,0,0,0,0
32e58,0,0,36,0,0,0,0
32e54,2,0,36,0,0,0,0
32e2a,0,0,39,0,0,0,0
32e26,2,0,39,0,0,0,0
32e16,0,0,39,0,0,0,0
32e0c,2,0,39,0,0,0,0
32e70,1,0,39,0,0,0,0
32e02,2,0,39,0,0,0,0
32d80,2,0,36,0,0,0,0
32c78,1,0,1,0,0,0,0
32c74,2,0,1,0,0,0,0
32c6c,0,0,1,0,0,0,0
32c68,2,0,1,0,0,0,0
32c46,2,0,37,0,0,0,0
32c40,0,0,37,0,0,0,0
33a74,3,0,2,0,0,0,0
345ac,2,0,497,0,0,0,0
345a6,0,0,497,0,0,0,0
34596,0,0,497,0,0,0,0
3458a,1,0,497,0,0,0,0
34580,0,0,497,0,0,0,0
34508,4,0,1,0,0,0,0
34480,0,0,1,0,0,0,0
33a86,4,0,2,0,0,0,0
32c3c,2,0,37,0,0,0,0
33a60,0,0,2,0,0,0,0
33a52,0,0,2,0,0,0,0
33a48,0,0,2,0,0,0,0
33134,0,0,76,0,0,0,0
33120,2,0,18,0,0,0,0
33020,2,0,75,0,0,0,0
3300e,2,0,77,0,0,0,0
32ad8,2,0,76,0,0,0,0
32b40,0,0,76,0,0,0,0
32b38,0,0,76,0,0,0,0
32b28,2,0,76,0,0,0,0
32b22,2,0,76,0,0,0,0
32b1e,4,0,76,0,0,0,0
32b06,0,0,76,0,0,0,0
32aec,0,0,76,0,0,0,0
32adc,0,0,76,0,0,0,0
32b5c,2,0,76,0,0,0,0
329c8,1,0,36,0,0,0,0
329c2,2,0,36,0,0,0,0
329b2,2,0,36,0,0,0,0
329ac,0,0,36,0,0,0,0
32994,2,0,36,0,0,0,0
3298e,0,0,36,0,0,0,0
32976,2,0,36,0,0,0,0
32bb6,0,0,76,0,0,0,0
32c28,2,0,76,0,0,0,0
32c20,2,0,76,0,0,0,0
32c12,0,0,76,0,0,0,0
32c06,0,0,76,0,0,0,0
32bda,0,0,76,0,0,0,0
32bd6,2,0,76,0,0,0,0
32bc8,0,0,76,0,0,0,0
32bc4,2,0,76,0,0,0,0
345b4,2,0,497,0,0,0,0
32bb2,2,0,76,0,0,0,0
32ba6,0,0,76,0,0,0,0
32ba2,2,0,76,0,0,0,0
32b96,1,0,76,0,0,0,0
32b90,2,0,76,0,0,0,0
32b6c,2,0,76,0,0,0,0
32b60,0,0,76,0,0,0,0
3995c,1,0,1,0,0,0,0
3b420,1,0,1,0,0,0,0
3b410,2,0,1,0,0,0,0
3b3f8,2,0,1,0,0,0,0
3b3f2,0,0,1,0,0,0,0
3b2fe,1,0,1,0,0,0,0
3b2ee,2,0,1,0,0,0,0
3b2d6,2,0,1,0,0,0,0
3b2d0,0,0,1,0,0,0,0
3b47a,0,0,1,0,0,0,0
3994c,2,0,1,0,0,0,0
39936,2,0,1,0,0,0,0
39930,0,0,1,0,0,0,0
381f8,4,0,18,0,0,0,0
381a6,2,0,18,0,0,0,0
37f06,1,0,1,0,0,0,0
37ef6,2,0,1,0,0,0,0
37ee0,2,0,1,0,0,0,0
3b58a,0,0,1,0,0,0,0
3b69a,0,0,1,0,0,0,0
3b640,1,0,1,0,0,0,0
3b630,2,0,1,0,0,0,0
3b618,2,0,1,0,0,0,0
3b612,0,0,1,0,0,0,0
3b5b8,1,0,1,0,0,0,0
3b5a8,2,0,1,0,0,0,0
3b590,2,0,1,0,0,0,0
37eda,0,0,1,0,0,0,0
3b530,1,0,1,0,0,0,0
3b520,2,0,1,0,0,0,0
3b508,2,0,1,0,0,0,0
3b502,0,0,1,0,0,0,0
3b4a8,1,0,1,0,0,0,0
3b498,2,0,1,0,0,0,0
3b480,2,0,1,0,0,0,0
34856,4,0,206,0,0,0,0
352d0,2,0,1,0,0,0,0
352ca,0,0,1,0,0,0,0
351a0,1,0,1,0,0,0,0
35190,2,0,1,0,0,0,0
3517a,2,0,1,0,0,0,0
35174,0,0,1,0,0,0,0
348ae,4,0,575,0,0,0,0
34888,2,0,575,0,0,0,0
352e6,2,0,1,0,0,0,0
3482c,2,0,206,0,0,0,0
34820,0,0,206,0,0,0,0
3468e,4,0,497,0,0,0,0
34606,0,0,497,0,0,0,0
345f8,0,0,497,0,0,0,0
345ec,2,0,497,0,0,0,0
345da,2,0,497,0,0,0,0
3779a,2,0,1,0,0,0,0
37ae8,4,0,18,0,0,0,0
37abc,0,0,18,0,0,0,0
37ab0,2,0,18,0,0,0,0
37aaa,0,0,18,0,0,0,0
37a98,2,0,18,0,0,0,0
37a92,0,0,18,0,0,0,0
37a6e,2,0,18,0,0,0,0
377aa,1,0,1,0,0,0,0
41636,2,0,100,0,0,0,0
37784,2,0,1,0,0,0,0
3777e,0,0,1,0,0,0,0
37010,4,0,36,0,0,0,0
36fe4,2,0,36,0,0,0,0
36196,4,0,36,0,0,0,0
36162,2,0,36,0,0,0,0
352f6,1,0,1,0,0,0,0
47146,0,0,1,0,0,0,0
47256,0,0,1,0,0,0,0
471fc,1,0,1,0,0,0,0
471ec,2,0,1,0,0,0,0
471d4,2,0,1,0,0,0,0
471ce,0,0,1,0,0,0,0
47174,1,0,1,0,0,0,0
47164,2,0,1,0,0,0,0
4714c,2,0,1,0,0,0,0
4725c,2,0,1,0,0,0,0
470ec,1,0,1,0,0,0,0
470dc,2,0,1,0,0,0,0
470c4,2,0,1,0,0,0,0
470be,0,0,1,0,0,0,0
47064,1,0,1,0,0,0,0
47054,2,0,1,0,0,0,0
4703c,2,0,1,0,0,0,0
47036,0,0,1,0,0,0,0
4736c,2,0,1,0,0,0,0
4747c,2,0,1,0,0,0,0
47476,0,0,1,0,0,0,0
4741c,1,0,1,0,0,0,0
4740c,2,0,1,0,0,0,0
473f4,2,0,1,0,0,0,0
473ee,0,0,1,0,0,0,0
47394,1,0,1,0,0,0,0
47384,2,0,1,0,0,0,0
46fdc,1,0,1,0,0,0,0
47366,0,0,1,0,0,0,0
4730c,1,0,1,0,0,0,0
472fc,2,0,1,0,0,0,0
472e4,2,0,1,0,0,0,0
472de,0,0,1,0,0,0,0
47284,1,0,1,0,0,0,0
47274,2,0,1,0,0,0,0
46c84,2,0,1,0,0,0,0
46d94,2,0,1,0,0,0,0
46d8e,0,0,1,0,0,0,0
46d34,1,0,1,0,0,0,0
46d24,2,0,1,0,0,0,0
46d0c,2,0,1,0,0,0,0
46d06,0,0,1,0,0,0,0
46cac,1,0,1,0,0,0,0
46c9c,2,0,1,0,0,0,0
46dac,2,0,1,0,0,0,0
46c7e,0,0,1,0,0,0,0
46c24,1,0,1,0,0,0,0
46c14,2,0,1,0,0,0,0
46bfc,2,0,1,0,0,0,0
46bf6,0,0,1,0,0,0,0
46b9c,1,0,1,0,0,0,0
46b8c,2,0,1,0,0,0,0
46ebc,2,0,1,0,0,0,0
46fcc,2,0,1,0,0,0,0
46fb4,2,0,1,0,0,0,0
46fae,0,0,1,0,0,0,0
46f54,1,0,1,0,0,0,0
46f44,2,0,1,0,0,0,0
46f2c,2,0,1,0,0,0,0
46f26,0,0,1,0,0,0,0
46ecc,1,0,1,0,0,0,0
47494,2,0,1,0,0,0,0
46ea4,2,0,1,0,0,0,0
46e9e,0,0,1,0,0,0,0
46e44,1,0,1,0,0,0,0
46e34,2,0,1,0,0,0,0
46e1c,2,0,1,0,0,0,0
46e16,0,0,1,0,0,0,0
46dbc,1,0,1,0,0,0,0
479e4,2,0,1,0,0,0,0
47af4,2,0,1,0,0,0,0
47adc,2,0,1,0,0,0,0
47ad6,0,0,1,0,0,0,0
47a7c,1,0,1,0,0,0,0
47a6c,2,0,1,0,0,0,0
47a54,2,0,1,0,0,0,0
47a4e,0,0,1,0,0,0,0
479f4,1,0,1,0,0,0,0
47b04,1,0,1,0,0,0,0
479cc,2,0,1,0,0,0,0
479c6,0,0,1,0,0,0,0
4796c,1,0,1,0,0,0,0
4795c,2,0,1,0,0,0,0
47944,2,0,1,0,0,0,0
4793e,0,0,1,0,0,0,0
478e4,1,0,1,0,0,0,0
478d4,2,0,1,0,0,0,0
47c14,1,0,1,0,0,0,0
4aa42,1,0,1,0,0,0,0
4aa36,0,0,1,0,0,0,0
4a9e4,4,0,1,0,0,0,0
4a9c6,0,0,1,0,0,0,0
4a8da,1,0,1,0,0,0,0
4a88a,2,0,1,0,0,0,0
4a86e,2,0,1,0,0,0,0
4a858,2,0,1,0,0,0,0
478bc,2,0,1,0,0,0,0
47c04,2,0,1,0,0,0,0
47bec,2,0,1,0,0,0,0
47be6,0,0,1,0,0,0,0
47b8c,1,0,1,0,0,0,0
47b7c,2,0,1,0,0,0,0
47b64,2,0,1,0,0,0,0
47b5e,0,0,1,0,0,0,0
4754e,1,0,1,0,0,0,0
4763c,1,0,1,0,0,0,0
4762c,2,0,1,0,0,0,0
47614,2,0,1,0,0,0,0
4760e,0,0,1,0,0,0,0
475b4,1,0,1,0,0,0,0
475a4,2,0,1,0,0,0,0
4758c,2,0,1,0,0,0,0
47586,0,0,1,0,0,0,0
47696,0,0,1,0,0,0,0
47548,2,0,1,0,0,0,0
47540,2,0,1,0,0,0,0
47534,2,0,1,0,0,0,0
4752c,1,0,1,0,0,0,0
4751c,2,0,1,0,0,0,0
47504,2,0,1,0,0,0,0
474a4,1,0,1,0,0,0,0
477a6,0,0,1,0,0,0,0
478b6,0,0,1,0,0,0,0
4785c,1,0,1,0,0,0,0
4784c,2,0,1,0,0,0,0
47834,2,0,1,0,0,0,0
4782e,0,0,1,0,0,0,0
477d4,1,0,1,0,0,0,0
477c4,2,0,1,0,0,0,0
477ac,2,0,1,0,0,0,0
46b74,2,0,1,0,0,0,0
4774c,1,0,1,0,0,0,0
4773c,2,0,1,0,0,0,0
47724,2,0,1,0,0,0,0
4771e,0,0,1,0,0,0,0
476c4,1,0,1,0,0,0,0
476b4,2,0,1,0,0,0,0
4769c,2,0,1,0,0,0,0
43eb0,0,0,1,0,0,0,0
43f6c,0,0,314,0,0,0,0
43f64,2,0,314,0,0,0,0
43f5c,0,0,314,0,0,0,0
43f54,2,0,314,0,0,0,0
43f36,2,0,315,0,0,0,0
43edc,1,0,1,0,0,0,0
43ecc,2,0,1,0,0,0,0
43eb6,2,0,1,0,0,0,0
43f7a,2,0,1,0,0,0,0
43e2a,1,0,157,0,0,0,0
43e14,2,0,157,0,0,0,0
43e12,0,0,157,0,0,0,0
43e0c,0,0,157,0,0,0,0
43df0,0,0,157,0,0,0,0
43d5e,4,0,175,0,0,0,0
43cd8,4,0,155,0,0,0,0
43cc8,2,0,155,0,0,0,0
440b0,1,0,13,0,0,0,0
44236,2,0,463,0,0,0,0
44226,1,0,157,0,0,0,0
4420a,0,0,157,0,0,0,0
440fa,1,0,156,0,0,0,0
440d0,1,0,1,0,0,0,0
440ca,2,0,1,0,0,0,0
440c2,0,0,1,0,0,0,0
440b8,2,0,1,0,0,0,0
43cc0,2,0,155,0,0,0,0
440aa,4,0,2733,0,0,0,0
44084,1,0,380,0,0,0,0
4407a,2,0,380,0,0,0,0
44074,2,0,380,0,0,0,0
44064,2,0,380,0,0,0,0
4405e,0,0,380,0,0,0,0
43f86,4,0,1,0,0,0,0
41d8c,0,0,1,0,0,0,0
42fa2,1,0,155,0,0,0,0
42f7c,4,0,155,0,0,0,0
42026,4,0,2,0,0,0,0
4200a,1,0,2,0,0,0,0
41ffc,2,0,2,0,0,0,0
41ff4,0,0,2,0,0,0,0
41fd8,1,0,2,0,0,0,0
41db6,4,0,1,0,0,0,0
43660,4,0,155,0,0,0,0
41d84,2,0,1,0,0,0,0
41d62,2,0,1,0,0,0,0
41d0e,1,0,1,0,0,0,0
41cfe,2,0,1,0,0,0,0
41ce8,2,0,1,0,0,0,0
41ce2,0,0,1,0,0,0,0
4166a,4,0,100,0,0,0,0
4371c,2,0,155,0,0,0,0
43cb8,2,0,155,0,0,0,0
43cac,0,0,155,0,0,0,0
43ca8,2,0,155,0,0,0,0
43ca0,0,0,155,0,0,0,0
4383e,2,0,274,0,0,0,0
12064,2,0,1,0,0,0,0
4374c,0,0,5139,0,0,0,0
4372a,0,0,155,0,0,0,0
4426c,4,0,157,0,0,0,0
436fa,2,0,155,0,0,0,0
436da,0,0,155,0,0,0,0
436c8,2,0,155,0,0,0,0
436ba,2,0,155,0,0,0,0
436b4,2,0,155,0,0,0,0
436b2,0,0,155,0,0,0,0
436a8,2,0,155,0,0,0,0
467e4,1,0,1,0,0,0,0
468f4,1,0,1,0,0,0,0
468e4,2,0,1,0,0,0,0
468cc,2,0,1,0,0,0,0
468c6,0,0,1,0,0,0,0
4686c,1,0,1,0,0,0,0
4685c,2,0,1,0,0,0,0
46844,2,0,1,0,0,0,0
4683e,0,0,1,0,0,0,0
4694e,0,0,1,0,0,0,0
467d4,2,0,1,0,0,0,0
467bc,2,0,1,0,0,0,0
467b6,0,0,1,0,0,0,0
4675c,1,0,1,0,0,0,0
4674c,2,0,1,0,0,0,0
46734,2,0,1,0,0,0,0
4672e,0,0,1,0,0,0,0
46a5e,0,0,1,0,0,0,0
46b6e,0,0,1,0,0,0,0
46b14,1,0,1,0,0,0,0
46b04,2,0,1,0,0,0,0
46aec,2,0,1,0,0,0,0
46ae6,0,0,1,0,0,0,0
46a8c,1,0,1,0,0,0,0
46a7c,2,0,1,0,0,0,0
46a64,2,0,1,0,0,0,0
466d4,1,0,1,0,0,0,0
46a04,1,0,1,0,0,0,0
469f4,2,0,1,0,0,0,0
469dc,2,0,1,0,0,0,0
469d6,0,0,1,0,0,0,0
4697c,1,0,1,0,0,0,0
4696c,2,0,1,0,0,0,0
46954,2,0,1,0,0,0,0
44982,0,0,1,0,0,0,0
4648c,2,0,1,0,0,0,0
46486,0,0,1,0,0,0,0
44a42,4,0,1,0,0,0,0
44a2a,0,0,1,0,0,0,0
44a14,4,0,118,0,0,0,0
449ae,1,0,1,0,0,0,0
4499e,2,0,1,0,0,0,0
44988,2,0,1,0,0,0,0
464a4,2,0,1,0,0,0,0
44928,1,0,1,0,0,0,0
44918,2,0,1,0,0,0,0
44902,2,0,1,0,0,0,0
448fc,0,0,1,0,0,0,0
44576,4,0,1,0,0,0,0
44560,2,0,1,0,0,0,0
44556,4,0,1,0,0,0,0
465b4,2,0,1,0,0,0,0
466c4,2,0,1,0,0,0,0
466ac,2,0,1,0,0,0,0
466a6,0,0,1,0,0,0,0
4664c,1,0,1,0,0,0,0
4663c,2,0,1,0,0,0,0
46624,2,0,1,0,0,0,0
